ItemID,ItemName,ItemDescription,Profession,ItemAtlas,ItemIcon,IconTransform,ItemAtlas1,ItemIcon1,ItemType,ItemQuality,ReqLevel,SellPrize,SortID,DoodadFx,Access,ShowTips,CanTrade,AuctionType,AuctionGroup,OverCnt,AuctionRange,AuctionUpperLimit,AuctPriceRecommend,AuctionRecentPrice,Overlap,NumberName,TimeLimit,Decompose,DecomposeGold,ItemEffect,ReqRoll,IsNeedShowTipsPanel,IsCanRecycle,Sell,BagType
301759331,鬼魂尖叫(伤害）,鬼魂尖叫(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759332,鬼魂尖叫(冷却）,鬼魂尖叫(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759421,憎恶之境(伤害）,憎恶之境(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759422,憎恶之境(冷却）,憎恶之境(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759431,憎恶之境(伤害）,憎恶之境(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759432,憎恶之境(冷却）,憎恶之境(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759521,怨恨之像(伤害）,怨恨之像(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759522,怨恨之像(冷却）,怨恨之像(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
301759531,怨恨之像(伤害）,怨恨之像(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
301759532,怨恨之像(冷却）,怨恨之像(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762621,热情似火(伤害）,热情似火(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762622,热情似火(冷却）,热情似火(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762631,热情似火(伤害）,热情似火(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762632,热情似火(冷却）,热情似火(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762721,草原之舞(伤害）,草原之舞(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762722,草原之舞(冷却）,草原之舞(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762731,草原之舞(伤害）,草原之舞(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762732,草原之舞(冷却）,草原之舞(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762821,小甜甜圆周(伤害）,小甜甜圆周(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762822,小甜甜圆周(冷却）,小甜甜圆周(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762831,小甜甜圆周(伤害）,小甜甜圆周(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762832,小甜甜圆周(冷却）,小甜甜圆周(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762921,璀璨星光(伤害）,璀璨星光(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762922,璀璨星光(冷却）,璀璨星光(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302762931,璀璨星光(伤害）,璀璨星光(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302762932,璀璨星光(冷却）,璀璨星光(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763021,螺旋冲击(伤害）,螺旋冲击(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763022,螺旋冲击(冷却）,螺旋冲击(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763031,螺旋冲击(伤害）,螺旋冲击(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763032,螺旋冲击(冷却）,螺旋冲击(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763121,傲慢狂风(伤害）,傲慢狂风(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763122,傲慢狂风(冷却）,傲慢狂风(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763131,傲慢狂风(伤害）,傲慢狂风(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763132,傲慢狂风(冷却）,傲慢狂风(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763221,追踪者(伤害）,追踪者(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763222,追踪者(冷却）,追踪者(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763231,追踪者(伤害）,追踪者(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763232,追踪者(冷却）,追踪者(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763321,黄昏猎人(伤害）,黄昏猎人(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763322,黄昏猎人(冷却）,黄昏猎人(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763331,黄昏猎人(伤害）,黄昏猎人(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763332,黄昏猎人(冷却）,黄昏猎人(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763421,废除者(伤害）,废除者(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763422,废除者(冷却）,废除者(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763431,废除者(伤害）,废除者(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763432,废除者(冷却）,废除者(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763521,风车公主(伤害）,风车公主(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763522,风车公主(冷却）,风车公主(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763531,风车公主(伤害）,风车公主(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763532,风车公主(冷却）,风车公主(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763621,唐·弗莱德将军(伤害）,唐·弗莱德将军(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763622,唐·弗莱德将军(冷却）,唐·弗莱德将军(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763631,唐·弗莱德将军(伤害）,唐·弗莱德将军(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763632,唐·弗莱德将军(冷却）,唐·弗莱德将军(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763721,艾云尼风暴(伤害）,艾云尼风暴(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763722,艾云尼风暴(冷却）,艾云尼风暴(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763731,艾云尼风暴(伤害）,艾云尼风暴(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763732,艾云尼风暴(冷却）,艾云尼风暴(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763821,希尼亚回旋(伤害）,希尼亚回旋(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763822,希尼亚回旋(冷却）,希尼亚回旋(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763831,希尼亚回旋(伤害）,希尼亚回旋(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763832,希尼亚回旋(冷却）,希尼亚回旋(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302763922,弗里兹科之舞(冷却）,弗里兹科之舞(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302763932,弗里兹科之舞(冷却）,弗里兹科之舞(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302764022,幻影之舞(冷却）,幻影之舞(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302764032,幻影之舞(冷却）,幻影之舞(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302764122,九天之舞(冷却）,九天之舞(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302764132,九天之舞(冷却）,九天之舞(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302764221,迷雾之舞(伤害）,迷雾之舞(伤害）,7,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302764222,迷雾之舞(冷却）,迷雾之舞(冷却）,7,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
302764231,迷雾之舞(伤害）,迷雾之舞(伤害）,7,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
302764232,迷雾之舞(冷却）,迷雾之舞(冷却）,7,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167021,火焰连击(伤害）,火焰连击(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167022,火焰连击(冷却）,火焰连击(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167031,火焰连击(伤害）,火焰连击(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167032,火焰连击(冷却）,火焰连击(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167121,火焰冲刺(伤害）,火焰冲刺(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167122,火焰冲刺(冷却）,火焰冲刺(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167131,火焰冲刺(伤害）,火焰冲刺(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167132,火焰冲刺(冷却）,火焰冲刺(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167221,新月之刃(伤害）,新月之刃(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167222,新月之刃(冷却）,新月之刃(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167231,新月之刃(伤害）,新月之刃(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167232,新月之刃(冷却）,新月之刃(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167321,刀锋之灭(伤害）,刀锋之灭(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167322,刀锋之灭(冷却）,刀锋之灭(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167331,刀锋之灭(伤害）,刀锋之灭(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167332,刀锋之灭(冷却）,刀锋之灭(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167421,复仇风暴(伤害）,复仇风暴(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167422,复仇风暴(冷却）,复仇风暴(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167431,复仇风暴(伤害）,复仇风暴(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167432,复仇风暴(冷却）,复仇风暴(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167521,觉醒.黑暗之刃(伤害）,觉醒.黑暗之刃(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167522,觉醒.黑暗之刃(冷却）,觉醒.黑暗之刃(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167531,觉醒.黑暗之刃(伤害）,觉醒.黑暗之刃(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167532,觉醒.黑暗之刃(冷却）,觉醒.黑暗之刃(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167621,刀锋之步(伤害）,刀锋之步(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167622,刀锋之步(冷却）,刀锋之步(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167631,刀锋之步(伤害）,刀锋之步(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167632,刀锋之步(冷却）,刀锋之步(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167721,灵魂之刃(伤害）,灵魂之刃(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167722,灵魂之刃(冷却）,灵魂之刃(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167731,灵魂之刃(伤害）,灵魂之刃(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167732,灵魂之刃(冷却）,灵魂之刃(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167821,黑暗冲浪(伤害）,黑暗冲浪(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167822,黑暗冲浪(冷却）,黑暗冲浪(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167831,黑暗冲浪(伤害）,黑暗冲浪(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167832,黑暗冲浪(冷却）,黑暗冲浪(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303167922,火焰之力(冷却）,火焰之力(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303167932,火焰之力(冷却）,火焰之力(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168021,火焰冲击(伤害）,火焰冲击(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168022,火焰冲击(冷却）,火焰冲击(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168031,火焰冲击(伤害）,火焰冲击(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168032,火焰冲击(冷却）,火焰冲击(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168221,冲锋连击(伤害）,冲锋连击1(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168222,冲锋连击(冷却）,冲锋连击1(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168231,冲锋连击(伤害）,冲锋连击1(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168232,冲锋连击(冷却）,冲锋连击1(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168321,冲锋挑(伤害）,冲锋挑(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168322,冲锋挑(冷却）,冲锋挑(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168331,冲锋挑(伤害）,冲锋挑(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168332,冲锋挑(冷却）,冲锋挑(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168421,反击斩(伤害）,反击斩(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168422,反击斩(冷却）,反击斩(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168431,反击斩(伤害）,反击斩(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168432,反击斩(冷却）,反击斩(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168721,觉醒.火焰连击(伤害）,觉醒.火焰连击(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168722,觉醒.火焰连击(冷却）,觉醒.火焰连击(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168731,觉醒.火焰连击(伤害）,觉醒.火焰连击(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168732,觉醒.火焰连击(冷却）,觉醒.火焰连击(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168821,觉醒.火焰冲刺(伤害）,觉醒.火焰冲刺(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168822,觉醒.火焰冲刺(冷却）,觉醒.火焰冲刺(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168831,觉醒.火焰冲刺(伤害）,觉醒.火焰冲刺(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168832,觉醒.火焰冲刺(冷却）,觉醒.火焰冲刺(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168921,觉醒.新月之刃(伤害）,觉醒.新月之刃(伤害）,1,Item/Emblem,20167,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168922,觉醒.新月之刃(冷却）,觉醒.新月之刃(冷却）,1,Item/Emblem,20166,,,,6,2,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=1,,,1,,1,,1
303168931,觉醒.新月之刃(伤害）,觉醒.新月之刃(伤害）,1,Item/Emblem,20167,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
303168932,觉醒.新月之刃(冷却）,觉醒.新月之刃(冷却）,1,Item/Emblem,20166,,,,6,3,45,,12000,,,1,0,0,0,99,0.5=1.5,1,0,,1,个,,553=100,,,1,,1,,1
